C3_TH-18 Search for inbound traffic from malicious IPs:,,always,24h,"| tstats values(All_Traffic.user) AS user, values(All_Traffic.src_ip) AS sourceIP, 
values(All_Traffic.src_port) AS sourcePort, values(All_Traffic.dest_ip) AS destinationIP, 
values(All_Traffic.dest_port) AS destinationPort, values(All_Traffic.direction) AS direction, 
values(All_Traffic.action) AS action FROM datamodel=Network_Traffic WHERE All_Traffic.src_ip IN (*) 
All_Traffic.dest_ip IN (51.89.125.18

5.252.177.25

5.252.177.21

204.188.205.176

139.99.115.204

167.114.213.199

13.59.205.66 

54.193.127.66 

54.215.192.52 

34.203.203.23 

139.99.115.204 

8.18.145.0

196.203.11.89 

20.141.48.154 

51.89.125.18 

8.18.145.131 

8.18.145.21 

8.18.145.3 

8.18.145.33 

18.217.225.111 

184.72.145.34 

184.72.209.33 

184.72.21.54 

184.72.1.3 

184.72.101.22 

184.72.113.55 

184.72.212.52 

184.72.224.3 

184.72.240.3 

184.72.229.1 

184.72.245.1 

184.72.48.22 

3.16.81.254 

3.87.182.149 

34.219.234.134 

8.18.145.134 

8.18.144.9

8.18.145.139 

8.18.145.150 

8.18.145.157 

8.18.145.36 ) All_Traffic.dest_port IN (*) BY All_Traffic.dest_ip, All_Traffic.action

| fields user, sourceIP, sourcePort, destinationIP, destinationPort, direction, action"
C3_TH-18 Search for outbound traffic to malicious IPs:,,always,24h,"| tstats values(All_Traffic.user) AS user, values(All_Traffic.src_ip) AS sourceIP, 
values(All_Traffic.src_port) AS sourcePort, values(All_Traffic.dest_ip) AS destinationIP, 
values(All_Traffic.dest_port) AS destinationPort, values(All_Traffic.direction) AS direction, 
values(All_Traffic.action) AS action FROM datamodel=Network_Traffic WHERE All_Traffic.src_ip IN (*) 
All_Traffic.dest_ip IN (51.89.125.18

5.252.177.25

5.252.177.21

204.188.205.176

139.99.115.204

167.114.213.199

13.59.205.66 

54.193.127.66 

54.215.192.52 

34.203.203.23 

139.99.115.204 

8.18.145.0

196.203.11.89 

20.141.48.154 

51.89.125.18 

8.18.145.131 

8.18.145.21 

8.18.145.3 

8.18.145.33 

18.217.225.111 

184.72.145.34 

184.72.209.33 

184.72.21.54 

184.72.1.3 

184.72.101.22 

184.72.113.55 

184.72.212.52 

184.72.224.3 

184.72.240.3 

184.72.229.1 

184.72.245.1 

184.72.48.22 

3.16.81.254 

3.87.182.149 

34.219.234.134 

8.18.145.134 

8.18.144.9

8.18.145.139 

8.18.145.150 

8.18.145.157 

8.18.145.36 ) All_Traffic.dest_port IN (*) BY All_Traffic.dest_ip, All_Traffic.action

| fields user, sourceIP, sourcePort, destinationIP, destinationPort, direction, action"
C3_TH-19 Search to Identify Domains/Hostnames/URLs:,,always,24h,"| tstats summariesonly=t count min(_time) as firstTime max(_time) as lastTime from datamodel=Web 
where (Web.url IN (""*13hjkz7513v64541852v65431b5411dxv24.su*""

""*13uhbt1z3tz78a56sdvghf1563451.ru*"" 

""*1376bad654134c667213.online*"" 

""*1378137613gbadz13567ds13.su*"" 

""*137zt67g1635r5bd671563gbzasduzh512.online*""

""*713zgjj2iigbh1766av441bsd67613.ru*"" 

""*7163zbh16356ztug13765gv541.su*"" 

""*asdjihnu1z763hubad6tn13.su*"" 

""*hjadzgt613bhu8967rv61563fv.su*"" 

""*ngnanoservebkup.duckdns.org*"" 

""*yandex.ru*"" 

""*hdfc.pp.ru*"" 

""*www5.tamareirashotelmg.com.br*"" 

""*www5.cdljussarago.com.br*""

""*guardiasolutionsnet*"" 

""*specializedhelp.com*"" 

""*dolamosssepo.com*"" 

""*dolamosssepo.xyz*"" 

""*rossmailers.club*"" 

""*rossmailers.com*"" 

""*rossmailers.me*"" 

""*rossmailers.net*"" 

""*rossmailers.org*"" 

""*rossmailers.pw*"" 

""*rossmailers.space*"")) by Web.src Web.url"
C3_TH-19 Search to identify hashes across all indexes:,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog

(""0c451e42735fa72cb36d1cc6911cd78ff5a6605bbf104c5f43b90342b1cc38db""

""11959868974ed014b69f572db4c68a1e7547121a759241e32856f208b64c88a8""

""1498e1536f2beb0d4e2ff9e1ace10e5c37fde536b3ed8d3ac2f6614ef37c9216""

""18712de3ff1e2af3255f76ccb40bf79e6f58599e15b7c148c87e8720438f56b6""

""1dc196190e82a017a81937d0b42f96ecd86673b7cc4d4a5fcebe0b4c63495879""

""1df87baeeac67f7eadf3875c0a12a610ec21b285e6b6be97bc0c6969b33277e7""

""1e7e024929426dc634eb67cdf25e1ea621bcaa437707f1956a96c62d66307c30""

""1ebcb62975ca935c0c538d1a421fe94c35c42ca42ebae3fdddce3b23240899b0""

""2047537c162e02f2135b3386f5cfec72c94a7dbe030c7ec12083a93e0a308d3b""

""4d11b045a577258f2ed62c1a56584c6ad8b0128398d19e2ad114c53dc091a734""

""62438d9ec56061fb81f514d6c8eff718f765d3101c16f70051c605deb3e4d788""

""74e23bf9c148dda32dd64e972a6eca790fef3e53008b80242b0732eefb283d51""

""78568ae742d82478786a06e8639fac6a2da6fa032a576ba89bc85261771abb18""

""7f6ebd301c47243a0c909c8f59f1600eacfe56dba2ccfb2639b24d9b16c9ec92""

""8176f5b87011d4d4db43e23663350820ef7a8f31ab452cf5ceae53b49d51b41e""

""823d10a3218a7fb185e70351870c21dcdbd175755a6da60c2cf5a5126904765d""

""83f1e0aceccf0ee054b7f0a933f3ccea3b2306d5b3bea741ea9206c08428a58f""

""91b5b42102b2a55ccf2cf8644e6c310c85b4061ec9ecdc228929769d51cf9ee3""

""a8546a9766dec41398b77083033656665b0b2b456bafeef6787284e224edde7d""

""a94f325d59619e015c362c480b953dedee41f90d10643c6ecc2b7405ce4d4d61""

""aec1921b68b08b6524304f0857bf328c7a404f25fdac2cd9ee88aaa822be6567""

""be801f78febf260293a7977dfd7f539f97faf3badbb8d21fe95ca894dd373e0e""

""c2bea2314e29228dc45397436380ce833cd456e95a36b04396da5bc512589a5b""

""c8d5bef4f8a9c5ca0ae5fbeed8494952a2eb2068e716b075682d056b496493c6""

""d43fc5bd5ab07811b01def3be2a57a4bf0126fd6ced7b73e55f1bf2fe80b95b1"")"
C3_TH-19 Search to identify IP addresses across all indexes:,,always,24h,"index=*

(""40.70.224.146"" OR

""91.92.109.119"" OR

""52.185.71.28"" OR

""212.7.208.130"" OR

""172.217.9.238"" OR

""40.76.4.15"" OR

""184.168.131.241"" OR

""5.255.255.80"" OR

""85.143.215.139"")"
C3_TH-2 Search to find hashes:,,always,24h,"| tstats count summariesonly=t from datamodel=Malware WHERE

[| inputlookup ViciousPandaHashes.csv

| rename Hashes as Malware_Attacks.file_hash

| fields Malware_Attacks.file_hash]

BY Malware_Attacks.src Malware_Attacks.file_hash"
C3_TH-2 Search to identify malicious domains:,,always,24h,"| tstats summariesonly=t earliest(_time) as Earliest latest(_time) as Latest values(Web.user) as 
User values(Web.dest) as Destination values(Web.site) as Site values(Web.action) as Action 
values(Web.category) as Category values(Web.url) as URL values(Web.http_content_type) as ""HTTP 
Content Type"" values(Web.http_method) as ""HTTP Method"" values(Web.http_referrer) as ""HTTP Referrer"" 
values(Web.http_user_agent) as ""User Agent"" from datamodel=Web WHERE

(Web.url=""dw.adyboh.com"" OR

Web.url=""wy.adyboh.com"" OR

Web.url=""feb.kkooppt.com"" OR

Web.url=""compdate.my03.com"" OR

Web.url=""jocoly.esvnpe.com"" OR

Web.url=""bmy.hqoohoa.com"" OR

Web.url=""bur.vueleslie.com"" OR

Web.url=""wind.windmilldrops.com"") by Web.src

| `drop_dm_object_name(Web)` 

| convert ctime(Earliest) ctime(Latest) timeformat=""%d/%m/%Y %H:%M:%S""

| sort -Earliest"
C3_TH-2 Search to identify malicious IPs:,,always,24h,"| tstats summariesonly=t earliest(_time) as Earliest latest(_time) as Latest values(Web.user) as 
User values(Web.dest) as Destination values(Web.site) as Site values(Web.action) as Action 
values(Web.category) as Category values(Web.url) as URL values(Web.http_content_type) as ""HTTP 
Content Type"" values(Web.http_method) as ""HTTP Method"" values(Web.http_referrer) as ""HTTP Referrer"" 
values(Web.http_user_agent) as ""User Agent"" from datamodel=Web WHERE

(Web.dest=""95.179.242.6"" OR

Web.dest=""95.179.242.27"" OR

Web.dest=""199.247.25.102"" OR

Web.dest=""95.179.210.61"" OR

Web.dest=""95.179.156.97"") by Web.src

| `drop_dm_object_name(Web)` 

| convert ctime(Earliest) ctime(Latest) timeformat=""%d/%m/%Y %H:%M:%S""

| sort -Earliest"
C3_TH-20 Search for suspicious Domains (30 Days):,,always,24h,"| tstats min(_time) as Time values(Web.user) AS user, values(Web.dest) AS dest, 
values(Web.http_method) AS method, values(Web.url) AS url, values(Web.http_referrer) AS referrer, 
values(Web.http_user_agent) AS userAgent, values(Web.category) AS category, values(Web.action) AS 
action FROM datamodel=Web WHERE Web.dest IN (*) Web.url IN (""*sctask.smartconnexxionz.com*""

""*medicalconsultants.ie*""

""*mmogollon.com.mx*""

""*laboratoriostabbler.com*""

""*urban-mosaic.com*""

""*kezto.co.uk*""

""*atwebpages.com*""

""*maapaaevents.com*""

""*truxiellogroup.com*""

""*wexfashion.com*""

""*caledoniehousesitting.com*""

""*tcet-talk.info*""

""*opinionglobal.com.do*""

""*payments.amadike.com*""

""*nec-i.com*""

""*du-wizards.com*""

""*ppdb-legacy.man1lamongan.com*""

""*motobuin.eltipodelasfotos.cl*""

""*riveroakshyundaikia.com*""

""*crudtest.srintegrated.com*""

""*busandvanrentalmalaysia.com*""

""*allstagingwork.com*""

""*tootaldeals.com*""

""*indabol.com.bo*""

""*olebaby.in*""

""*tootaldeals.com*""

""*binhanbal.com*""

""*bookallon.com*""

""*artismc.in*""

""*t-o-u-c-h-s-m-a-r-t.com*""

""*osmosisecuador.com*""

""*bulksms.interweblimited.com*""

""*sistacweb.com*"") Web.http_referrer IN (*) BY Web.url

| fields Time, user, dest, url, method, referrer, userAgent, category, action

| convert ctime(Time)"
C3_TH-20 Search for suspicious Files (30 Days):,,always,24h,"index IN (prod_checkpoint prod_cisco* prod_o365 prod_windows prod_sophos*) 
(""INV0737559499-20210111480893.xlsm"" OR ""INV1906204175-20210111877440.xlsm"" OR 
""INV1998174535-20210111804169.xlsm"" OR ""INV4808261243-20210111191030.xlsm"" OR 
""INV8164713354-20210111643874.xlsm"" OR ""INV9617285161-20210111842813.xlsm"" OR 
""INV1788514716-20210111553807.xlsm"")"
C3_TH-20 Search for suspicious Hashes (30 Days):,,always,24h,"index IN (prod_checkpoint prod_cisco* prod_o365 prod_windows prod_sophos*) 
(""fa5350d4304c4c2ceafa435244b5a5fc"" OR ""9b7c2b0abf5478ef9a23d9a9e87c7835"")"
C3_TH-21 Search for IPs:,,always,24h,"index IN (prod_checkpoint prod_cisco_asa prod_censornet) (""*184.105.192.2*"" OR ""*40.70.224.146*"" OR 
""*204.79.197.200*"")

| table category sourcetype index url user cs_host c_ip time date action dest dvc site"
C3_TH-21 Search for URLs:,,always,24h,"index IN (prod_checkpoint prod_cisco_asa prod_censornet) (""*bighecks.net*"" OR ""*imageshells.com*"" OR 
""*sonic4us.ru*"" OR ""*www.yahgodz.com*"" OR ""*www.update.microsoft.com.nsatc.net*"")"
C3_TH-22 Finding Malicious Tools (90d):,,always,24h,"EventCode=4663 (ObjectName=""C:\\ProgramData\\*.rar"" OR ObjectName=""C:\\ProgramData\\*.zip"" OR 
ObjectName=""C:\\ProgramData\\*.7z"")"
C3_TH-22 Search for Nishang PowerShell Framework (90d):,,always,24h,"index IN (prod_windows, prod_windows_ad, test_windows_iis) sourcetype=""WinEventLog"" EventCode=4104 
""*Invoke-PowerShellTCP*"""
C3_TH-22 Search to Detect Authentication Bypass (90d):,,always,24h,"index=test_windows_iis sourcetype=""ms:iis:auto"" http_method=POST 
uri_path=""/owa/auth/Current/themes/resources/*""

| stats count by src_ip, http_user_agent, uri_path, http_method, uri_query"
C3_TH-22 Search to detect Exchange Unified Messaging Service Creating Child Process (90d):,,always,24h,"index IN (prod_windows, prod_windows_ad, test_windows_iis) 
(ParentProcessName=""*umworkerprocess.exe*"" OR ParentProcessName=""*UMService.exe*"") NOT 
NewProcessName=""*UMWorkerProcess.exe*"""
C3_TH-22 Search to Detect Powercat (90d):,,always,24h,"index IN (prod_windows, prod_windows_ad, test_windows_iis) sourcetype=""WinEventLog"" EventCode=4104 
""*powercat*"""
C3_TH-22 Search to Detect WebShells (90d):,,always,24h,"index=test_windows_iis sourcetype=""ms:iis:auto"" http_method=POST status<=403 uri_query=*.php OR 
uri_query=*.jsp OR uri_query=*.cfm OR uri_query=*.asp OR uri_query=*.aspx

| stats count by src_ip, http_user_agent, uri_path, http_method, uri_query"
C3_TH-22 Search to identify Exchange Unified Messaging Service Creating Executable Content (90d):,,always,24h,"index IN (prod_windows, prod_windows_ad, test_windows_iis) sourcetype=""WinEventLog"" EventCode=4663 
ObjectType=""File"" (ObjectName=""*.php"" OR ObjectName=""*.jsp"" OR ObjectName=""*.js"" OR 
ObjectName=""*.aspx"" OR ObjectName=""*.asmx"" OR ObjectName=""*.cfm"" OR ObjectName=""*.shtml"") 
(ProcessName=""*umworkerprocess.exe*"" OR ProcessName=""*UMService.exe*"")"
C3_TH-22 Search to Identify Execution of 7z (90d):,,always,24h,"index IN (prod_windows, prod_windows_ad, test_windows_iis) sourcetype=""WinEventLog"" EventCode=4688 
process=""C:\\ProgramData\\7z*"""
C3_TH-22 Search to Identify Nishang Framework Utilising EventCode 4688 (90d):,,always,24h,"index IN (prod_windows, prod_windows_ad, test_windows_iis) sourcetype=""WinEventLog"" EventCode=4104 
""*powercat*"""
C3_TH-23 Checking for connections to the flagged domains over the last 30 days:,,always,24h,"| tstats min(_time) as Time values(Web.user) AS user, values(Web.dest) AS dest, 
values(Web.http_method) AS method, values(Web.url) AS url, values(Web.http_referrer) AS referrer, 
values(Web.http_user_agent) AS userAgent, values(Web.category) AS category, values(Web.action) AS 
action FROM datamodel=Web WHERE Web.dest IN (*) Web.url IN (""*burkecctv.swanndvr.net*""

""*sl-nbuapp02.coveinsurance.co.uk*""

""*wifi.vivo.com.cn.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnvivodtml.jomodns.com*""

""*weu1-urlp.cloudapp.net*""

""*weu-azsc-urlp.cloudapp.net*""

""*urlp-asm-skype.trafficmanager.net*""

""*weu-azsc-urlp.cloudapp.net*""

""*apps.bdimg.jomodns.com*""

""*statres.quickapp.cn.a.bdydns.com*""

""*opencdnssl.jomodns.com*""

""*statres.quickapp.cn.a.bdydns.com*""

""*matrix.cdn.bcebos.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnssl.jomodns.com*""

""*194-218-16-66.customer.telia.com*""

""*proxy.utcluj.ro*""

""*pc19f01fd.dip0.t-ipconnect.de*""

""*baikebcs.bdimg.com.a.bdydns.com*""

""*opencdnbd.jomodns.com*""

""*statres.quickapp.cn.a.bdydns.com*""

""*matrix.cdn.bcebos.com.a.bdydns.com*""

""*yd.edajin.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnspy.jomodns.com*""

""*opencdnssl.jomodns.com*""

""*boscdn.djduoduo.com.a.bdydns.com*""

""*m.shezhan88.com.a.bdydns.com*""

""*opencdnspy.jomodns.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*opencdnv6test.jomodns.com*""

""*wifi.vivo.com.cn.a.bdydns.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnv6test.jomodns.com*""

""*opencdnvivodtml.jomodns.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*talos-bundle.cdn.bcebos.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnv6test.jomodns.com*""

""*v5-cdn.1sapp.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*v5.qutoutiao.net.a.bdydns.com*""

""*opencdnspyv6.jomodns.com*""

""*opencdnssl.jomodns.com*""

""*opencdnv6test.jomodns.com*""

""*v5.qutoutiao.net.vdncache.com*""

""*opencdnzhihustatic.jomodns.com*""

""*node-kcx.pool-1-4.dynamic.totinternet.net"") Web.http_referrer IN (*) BY Web.url

| fields Time, user, dest, url, method, referrer, userAgent, category, action

| convert ctime(Time)"
C3_TH-23 Checking for connections to/from the flagged IP's over the last 30 days:,,always,24h,"| tstats earliest(_time) as ""Earliest"" latest(_time) as ""Latest"" values(All_Traffic.user) AS user, 
values(All_Traffic.src_ip) AS sourceIP, values(All_Traffic.src_port) AS sourcePort, 
values(All_Traffic.dest_ip) AS destinationIP, values(All_Traffic.dest_port) AS destinationPort, 
values(All_Traffic.direction) AS direction, values(All_Traffic.action) AS action FROM 
datamodel=Network_Traffic WHERE All_Traffic.src_ip IN 

(77.75.244.131

70.32.1.32

58.217.200.35

52.114.75.71

52.114.75.216

42.101.56.49

220.169.152.35

219.153.113.35

194.218.16.66

193.226.5.155

193.226.5.148

193.159.1.253

180.101.38.35

171.107.86.38

171.107.86.35

124.236.41.35

124.236.104.35

124.225.184.35

123.52.189.35

121.227.7.35

120.71.177.35

118.180.30.35

117.91.181.35

113.96.178.41

110.80.30.35

106.225.194.49

106.225.194.35

1.4.231.17) All_Traffic.dest_ip IN (*) All_Traffic.dest_port IN (*) BY All_Traffic.dest_ip, 
All_Traffic.action

| fields Earliest, Latest, user, sourceIP, sourcePort, destinationIP, destinationPort, direction, 
action

| convert ctime(""Earliest"") ctime(""Latest"") timeformat=""%d/%m/%y %H:%M:%S"""
C3_TH-23 Checking for malware events using flagged domains over the last 30 days:,,always,24h,"| tstats count summariesonly=t from datamodel=Malware WHERE Malware_Attacks.* IN 

(""*burkecctv.swanndvr.net*""

""*sl-nbuapp02.coveinsurance.co.uk*""

""*wifi.vivo.com.cn.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnvivodtml.jomodns.com*""

""*weu1-urlp.cloudapp.net*""

""*weu-azsc-urlp.cloudapp.net*""

""*urlp-asm-skype.trafficmanager.net*""

""*weu-azsc-urlp.cloudapp.net*""

""*apps.bdimg.jomodns.com*""

""*statres.quickapp.cn.a.bdydns.com*""

""*opencdnssl.jomodns.com*""

""*statres.quickapp.cn.a.bdydns.com*""

""*matrix.cdn.bcebos.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnssl.jomodns.com*""

""*194-218-16-66.customer.telia.com*""

""*proxy.utcluj.ro*""

""*pc19f01fd.dip0.t-ipconnect.de*""

""*baikebcs.bdimg.com.a.bdydns.com*""

""*opencdnbd.jomodns.com*""

""*statres.quickapp.cn.a.bdydns.com*""

""*matrix.cdn.bcebos.com.a.bdydns.com*""

""*yd.edajin.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnspy.jomodns.com*""

""*opencdnssl.jomodns.com*""

""*boscdn.djduoduo.com.a.bdydns.com*""

""*m.shezhan88.com.a.bdydns.com*""

""*opencdnspy.jomodns.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*opencdnv6test.jomodns.com*""

""*wifi.vivo.com.cn.a.bdydns.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnv6test.jomodns.com*""

""*opencdnvivodtml.jomodns.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*talos-bundle.cdn.bcebos.com.a.bdydns.com*""

""*opencdn.jomodns.com*""

""*opencdnv6test.jomodns.com*""

""*v5-cdn.1sapp.com*""

""*poi-pic.cdn.bcebos.com.a.bdydns.com*""

""*v5.qutoutiao.net.a.bdydns.com*""

""*opencdnspyv6.jomodns.com*""

""*opencdnssl.jomodns.com*""

""*opencdnv6test.jomodns.com*""

""*v5.qutoutiao.net.vdncache.com*""

""*opencdnzhihustatic.jomodns.com*""

""*node-kcx.pool-1-4.dynamic.totinternet.net"")"
C3_TH-23 Checking for malware events using flagged IPs over the last 30 days:,,always,24h,"| tstats count summariesonly=t from datamodel=Malware WHERE Malware_Attacks.* IN 

(77.75.244.131

70.32.1.32

58.217.200.35

52.114.75.71

52.114.75.216

42.101.56.49

220.169.152.35

219.153.113.35

194.218.16.66

193.226.5.155

193.226.5.148

193.159.1.253

180.101.38.35

171.107.86.38

171.107.86.35

124.236.41.35

124.236.104.35

124.225.184.35

123.52.189.35

121.227.7.35

120.71.177.35

118.180.30.35

117.91.181.35

113.96.178.41

110.80.30.35

106.225.194.49

106.225.194.35

1.4.231.17)"
C3_TH-24 Search for malicious domain ( 7 days):,,always,24h,"index=prod_workday_live url IN(

""*albanallahacrab.club*""

""*dclogictrust.com *""

""*masskwearing.cyou*""

""*padishahmurrka.best*""

""*uragusexgre.club*""

)

| table category sourcetype index url user cs_host c_ip time date action"
C3_TH-24 Search for malicious files 7 days:,,always,24h,"index IN (prod_windows prod_sophos_onprem ) (

""*locker_64.dll*"" OR 

""*RecoveryManual.html*"" OR 

""*wininit64.dll*""

)

| table category sourcetype index url user cs_host c_ip time date action dest dvc site"
C3_TH-24 Search for malicious hashes (30 days):,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog 
(""0a671d9d7ca62274e5e210813d02d860846baf59188e2a07522cd3a1cc3f9cc0"" OR 
""2c44444d207a78da7477ae1af195d4265134e895bebb476f7b2c003f1467a033"" )"
C3_TH-25 Search to view uploads to known Paste Sites over the last 30 days:,,always,24h,"| tstats min(_time) as earliest max(_time) as latest values(Web.src) as src sum(Web.bytes) as bytes 
sum(Web.bytes_in) as bytes_in sum(Web.bytes_out) as bytes_out values(Web.http_user_agent) as 
http_user_agent values(Web.uri_path) as uri_path values(Web.url) as url values(Web.site) as dest

    FROM datamodel=Web WHERE (Web.url IN 
(""*paste.ee/r/*"",""*pastebin.com/raw/*"",""*hastebin.com/raw/*"",""*ghostbin.co/paste/*/raw/*"",""*controlc
.com*"",""*rentry.co/*"", ""*pastehouse.com*"", ""*pastebin.pl*"", ""*justpaste.it*"", ""*pastelink.net*"", 
""*anotepad.com*"", ""*pastequick.com*"", ""*penyacom.org*"", ""*pastebin.pt*"", ""*pastebin.es*"", 
""*pastebin.cz*"", ""*pastebin.in*"", ""*pastebin.ro*"", ""*pastebin.co.za*"", ""*xup.in./paste/*"", 
""*pastr.io*"", ""*0bin.net*"", ""*write.as*"", ""*privatebin.net*"", ""*ideone.com*"", ""*throwbin.io*"", 
""*anonpaste.org*"", ""*secretpm.co*"",""*tempmessage.xyc*"",""*notes.io*"",""*notexe.com*"", ""*zerobin.net*"", 
""*0bin.net*"", ""*privatebin.info*"", ""*pastefs.com*"", ""*pastie.org*"", 
""*dpaste.com*"",""*paste2.org*"",""*codepad.org*"") OR Web.uri_path IN 
(""*paste.ee/r/*"",""*pastebin.com/raw/*"",""*hastebin.com/raw/*"",""*ghostbin.co/paste/*/raw/*"",""*controlc
.com*"",""*rentry.co/*"", ""*pastehouse.com*"", ""*pastebin.pl*"", ""*justpaste.it*"", ""*pastelink.net*"", 
""*anotepad.com*"", ""*pastequick.com*"", ""*penyacom.org*"", ""*pastebin.pt*"", ""*pastebin.es*"", 
""*pastebin.cz*"", ""*pastebin.in*"", ""*pastebin.ro*"", ""*pastebin.co.za*"", ""*xup.in./paste/*"", 
""*pastr.io*"", ""*0bin.net*"", ""*write.as*"", ""*privatebin.net*"", ""*ideone.com*"", ""*throwbin.io*"", 
""*anonpaste.org*"", ""*secretpm.co*"",""*tempmessage.xyc*"",""*notes.io*"",""*notexe.com*"", ""*zerobin.net*"", 
""*0bin.net*"", ""*privatebin.info*"", ""*pastefs.com*"", ""*pastie.org*"", 
""*dpaste.com*"",""*paste2.org*"",""*codepad.org*"")) BY Web.app Web.action Web.user 

| rename Web.* as * 

| eval kbytes_out=(bytes_out/1024),kbytes_in=(bytes_in/1024),kbytes_total=(bytes/1024) 

| convert timeformat=""%d/%m/%Y %H:%M:%S"" ctime(earliest) ctime(latest)

| sort 0 - earliest 

| table earliest latest app action user src dest kbytes_total kbytes_in kbytes_out url uri_path 
http_user_agent"
C3_TH-26 File Hashes (90d):,,always,24h,"index IN (prod_windows prod_sophos_onprem ) sourcetype=WinEventLog

(""0c451e42735fa72cb36d1cc6911cd78ff5a6605bbf104c5f43b90342b1cc38db""

""11959868974ed014b69f572db4c68a1e7547121a759241e32856f208b64c88a8""

""1498e1536f2beb0d4e2ff9e1ace10e5c37fde536b3ed8d3ac2f6614ef37c9216""

""18712de3ff1e2af3255f76ccb40bf79e6f58599e15b7c148c87e8720438f56b6""

""1dc196190e82a017a81937d0b42f96ecd86673b7cc4d4a5fcebe0b4c63495879""

""1df87baeeac67f7eadf3875c0a12a610ec21b285e6b6be97bc0c6969b33277e7""

""1e7e024929426dc634eb67cdf25e1ea621bcaa437707f1956a96c62d66307c30""

""1ebcb62975ca935c0c538d1a421fe94c35c42ca42ebae3fdddce3b23240899b0""

""2047537c162e02f2135b3386f5cfec72c94a7dbe030c7ec12083a93e0a308d3b""

""4d11b045a577258f2ed62c1a56584c6ad8b0128398d19e2ad114c53dc091a734""

""62438d9ec56061fb81f514d6c8eff718f765d3101c16f70051c605deb3e4d788""

""74e23bf9c148dda32dd64e972a6eca790fef3e53008b80242b0732eefb283d51""

""78568ae742d82478786a06e8639fac6a2da6fa032a576ba89bc85261771abb18""

""7f6ebd301c47243a0c909c8f59f1600eacfe56dba2ccfb2639b24d9b16c9ec92""

""8176f5b87011d4d4db43e23663350820ef7a8f31ab452cf5ceae53b49d51b41e""

""823d10a3218a7fb185e70351870c21dcdbd175755a6da60c2cf5a5126904765d""

""83f1e0aceccf0ee054b7f0a933f3ccea3b2306d5b3bea741ea9206c08428a58f""

""91b5b42102b2a55ccf2cf8644e6c310c85b4061ec9ecdc228929769d51cf9ee3""

""a8546a9766dec41398b77083033656665b0b2b456bafeef6787284e224edde7d""

""a94f325d59619e015c362c480b953dedee41f90d10643c6ecc2b7405ce4d4d61""

""aec1921b68b08b6524304f0857bf328c7a404f25fdac2cd9ee88aaa822be6567""

""be801f78febf260293a7977dfd7f539f97faf3badbb8d21fe95ca894dd373e0e""

""c2bea2314e29228dc45397436380ce833cd456e95a36b04396da5bc512589a5b""

""c8d5bef4f8a9c5ca0ae5fbeed8494952a2eb2068e716b075682d056b496493c6""

""d43fc5bd5ab07811b01def3be2a57a4bf0126fd6ced7b73e55f1bf2fe80b95b1"")"
C3_TH-26 Malicious Domains (90d):,,always,24h,"| tstats min(_time) as Time values(Web.user) AS user, values(Web.dest) AS dest, 
values(Web.http_method) AS method, values(Web.url) AS url, values(Web.http_referrer) AS referrer, 
values(Web.http_user_agent) AS userAgent, values(Web.category) AS category, values(Web.action) AS 
action FROM datamodel=Web WHERE Web.dest IN (*) Web.url 

IN(

""*bunikabatedoba13.top*""

""*bvnotike.667.top*""

""*jokimutinke.net*""

""*opiutunuza11.net*""

""*ujnuyteeej.top*""

""*ff.dfbkmoeiruoiumoeio.pro*""

""*x.demolist.org*""

""*nerdasss33.top*""

""*fin.sleeptimellc.net*""

""*support.hebit.at*""

""*pp.ekrjhgkjjhvhkkdfgd.pro*""

""*prod-tp.sumo.mozit.cloud*""

""*makron.bit*""

""*a1815.dscr.akamai.net*""

""*filezilla-project.org*""

""*erwwbasmhtm.com*""

""*fbnurqhsbun.com*"") Web.http_referrer IN (*) BY Web.url

| fields Time, user, dest, url, method, referrer, userAgent, category, action

| convert ctime(Time)"
